SHIFR=
TLIVE=100.0
TREAL=100.0
SPECTRTXT=8192
1	102
2	135
3	132
4	154
5	127
6	134
7	117
8	128
9	122
10	118
11	131
12	131
13	134
14	133
15	113
16	112
17	106
18	130
19	142
20	123
21	117
22	113
23	127
24	161
25	165
26	153
27	161
28	147
29	125
30	130
31	133
32	102
33	100
34	103
35	105
36	123
37	118
38	121
39	132
40	125
41	148
42	127
43	118
44	101
45	121
46	97
47	122
48	102
49	111
50	107
51	109
52	112
53	105
54	109
55	94
56	109
57	125
58	115
59	123
60	116
61	115
62	100
63	112
64	106
65	128
66	112
67	137
68	102
69	112
70	118
71	114
72	124
73	121
74	109
75	116
76	124
77	135
78	127
79	124
80	99
81	131
82	138
83	130
84	137
85	116
86	107
87	149
88	133
89	136
90	139
91	146
92	117
93	142
94	145
95	144
96	169
97	139
98	148
99	153
100	143
101	141
102	142
103	135
104	155
105	158
106	168
107	290
108	470
109	567
110	825
111	407
112	106
113	76
114	100
115	82
116	101
117	93
118	116
119	93
120	104
121	90
122	115
123	206
124	520
125	656
126	308
127	213
128	319
129	199
130	107
131	86
132	87
133	116
134	113
135	103
136	88
137	96
138	79
139	81
140	76
141	83
142	74
143	69
144	93
145	89
146	77
147	100
148	86
149	95
150	87
151	76
152	67
153	74
154	77
155	77
156	88
157	93
158	78
159	85
160	71
161	83
162	77
163	73
164	73
165	85
166	83
167	79
168	75
169	61
170	77
171	84
172	80
173	82
174	76
175	99
176	92
177	80
178	100
179	102
180	78
181	67
182	75
183	74
184	67
185	88
186	79
187	75
188	82
189	74
190	76
191	81
192	92
193	88
194	91
195	97
196	90
197	99
198	84
199	60
200	86
201	69
202	76
203	79
204	87
205	90
206	94
207	83
208	70
209	96
210	86
211	89
212	89
213	94
214	83
215	73
216	80
217	90
218	100
219	90
220	68
221	71
222	89
223	66
224	94
225	73
226	89
227	75
228	82
229	89
230	79
231	76
232	82
233	99
234	84
235	85
236	100
237	90
238	82
239	96
240	78
241	92
242	103
243	71
244	94
245	94
246	99
247	113
248	107
249	92
250	121
251	94
252	110
253	94
254	93
255	105
256	97
257	99
258	102
259	112
260	111
261	96
262	97
263	91
264	91
265	102
266	82
267	119
268	110
269	93
270	109
271	115
272	83
273	97
274	112
275	113
276	105
277	115
278	118
279	92
280	109
281	108
282	119
283	105
284	92
285	96
286	98
287	111
288	114
289	124
290	109
291	107
292	99
293	123
294	107
295	133
296	120
297	114
298	117
299	111
300	117
301	119
302	130
303	135
304	132
305	140
306	122
307	124
308	111
309	132
310	147
311	134
312	142
313	141
314	128
315	138
316	114
317	136
318	150
319	159
320	138
321	157
322	170
323	139
324	129
325	165
326	157
327	159
328	145
329	153
330	194
331	1694
332	10583
333	19788
334	10612
335	1663
336	117
337	67
338	69
339	67
340	73
341	64
342	69
343	62
344	81
345	79
346	82
347	88
348	58
349	56
350	63
351	80
352	60
353	62
354	77
355	63
356	74
357	73
358	73
359	81
360	84
361	89
362	80
363	64
364	78
365	72
366	78
367	85
368	71
369	85
370	80
371	69
372	58
373	64
374	80
375	75
376	72
377	79
378	60
379	79
380	73
381	70
382	59
383	70
384	95
385	91
386	71
387	70
388	74
389	68
390	82
391	65
392	68
393	66
394	78
395	68
396	76
397	72
398	64
399	87
400	68
401	68
402	77
403	75
404	65
405	71
406	76
407	73
408	84
409	70
410	70
411	69
412	67
413	71
414	66
415	86
416	67
417	62
418	90
419	87
420	69
421	93
422	70
423	84
424	83
425	79
426	75
427	88
428	74
429	66
430	74
431	66
432	69
433	75
434	70
435	75
436	77
437	74
438	94
439	84
440	83
441	78
442	71
443	84
444	84
445	82
446	85
447	90
448	82
449	85
450	72
451	78
452	68
453	80
454	83
455	83
456	90
457	83
458	81
459	94
460	82
461	80
462	82
463	71
464	82
465	83
466	90
467	98
468	71
469	88
470	73
471	67
472	62
473	75
474	74
475	77
476	93
477	97
478	91
479	98
480	92
481	77
482	77
483	71
