SHIFR=
TLIVE=100.0
TREAL=100.0
SPECTRTXT=8192
1	35
2	52
3	51
4	69
5	53
6	61
7	52
8	65
9	62
10	60
11	71
12	71
13	77
14	83
15	84
16	116
17	179
18	413
19	739
20	935
21	733
22	424
23	191
24	141
25	164
26	373
27	720
28	1114
29	1818
30	2535
31	2804
32	2160
33	1064
34	348
35	174
36	192
37	232
38	154
39	149
40	139
41	124
42	131
43	269
44	494
45	537
46	531
47	393
48	320
49	243
50	180
51	135
52	87
53	64
54	45
55	55
56	61
57	47
58	51
59	50
60	56
61	47
62	55
63	48
64	52
65	41
66	35
67	55
68	32
69	36
70	42
71	43
72	48
73	52
74	48
75	41
76	47
77	55
78	50
79	45
80	52
81	54
82	45
83	54
84	54
85	70
86	61
87	59
88	72
89	78
90	77
91	78
92	92
93	85
94	95
95	108
96	154
97	182
98	212
99	275
100	275
101	331
102	382
103	410
104	448
105	487
106	719
107	3942
108	9238
109	9973
110	15919
111	6455
112	569
113	83
114	107
115	150
116	252
117	247
118	387
119	224
120	167
121	152
122	200
123	993
124	3197
125	4073
126	1587
127	834
128	1608
129	734
130	120
131	51
132	86
133	134
134	76
135	45
136	74
137	107
138	114
139	119
140	148
141	120
142	92
143	58
144	43
145	54
146	54
147	47
148	39
149	39
150	34
151	34
152	49
153	63
154	68
155	73
156	71
157	54
158	59
159	44
160	45
161	38
162	51
163	56
164	49
165	48
166	44
167	33
168	45
169	49
170	44
171	44
172	38
173	57
174	51
175	40
176	54
177	57
178	40
179	44
180	58
181	56
182	45
183	52
184	44
185	42
186	52
187	54
188	56
189	52
190	44
191	56
192	45
193	60
194	47
195	32
196	38
197	51
198	48
199	50
200	56
201	51
202	43
203	64
204	53
205	47
206	51
207	56
208	50
209	60
210	46
211	53
212	65
213	78
214	88
215	120
216	195
217	285
218	301
219	317
220	260
221	170
222	65
223	51
224	55
225	46
226	44
227	48
228	67
229	67
230	85
231	132
232	158
233	164
234	228
235	144
236	133
237	108
238	93
239	69
240	67
241	91
242	104
243	111
244	155
245	115
