SHIFR=
TLIVE=932.836
TREAL=932.836
SPECTRTXT=8192
1	104
2	117
3	90
4	97
5	83
6	101
7	98
8	118
9	117
10	109
11	112
12	106
13	108
14	110
15	97
16	103
17	103
18	124
19	122
20	92
21	86
22	84
23	94
24	115
25	110
26	104
27	132
28	142
29	137
30	156
31	166
32	125
33	111
34	104
35	100
36	112
37	102
38	99
39	105
40	103
41	134
42	120
43	109
44	89
45	108
46	88
47	119
48	120
49	90
50	107
51	98
52	106
53	102
54	117
55	111
56	126
57	132
58	103
59	112
60	127
61	129
62	128
63	104
64	107
65	97
66	115
67	95
68	113
69	78
70	83
71	88
72	85
73	105
74	114
75	97
76	108
77	115
78	136
79	134
80	132
81	102
82	127
83	125
84	116
85	128
86	117
87	116
88	164
89	140
90	132
91	130
92	142
93	117
94	141
95	141
96	137
97	155
98	121
99	126
100	127
101	118
102	119
103	123
104	116
105	126
106	117
107	116
108	113
109	98
110	114
111	106
112	125
113	112
114	105
115	132
116	110
117	128
118	116
119	110
120	116
121	93
122	116
123	114
124	121
125	124
126	130
127	128
128	108
129	120
130	120
131	97
132	90
133	121
134	141
135	110
136	140
137	114
138	116
139	100
140	106
141	95
142	98
143	118
144	124
145	104
146	123
147	147
148	152
149	141
150	119
151	115
152	118
153	97
154	103
155	115
156	111
157	129
158	113
159	124
160	113
161	103
162	99
163	114
164	119
165	119
166	118
167	104
168	128
169	139
170	130
171	117
172	89
173	99
174	100
175	103
176	134
177	136
178	104
179	96
180	116
181	127
182	125
183	152
184	136
185	125
186	129
187	118
188	122
189	132
190	147
191	121
192	157
193	149
194	144
195	137
196	169
197	163
198	133
199	152
200	111
201	107
202	104
203	112
204	118
205	121
206	117
207	155
208	142
209	142
210	137
211	138
212	113
213	90
214	89
215	103
216	122
217	117
218	93
219	94
220	116
221	93
222	132
223	107
224	121
225	104
226	117
227	131
228	119
229	105
230	98
231	110
232	95
233	99
234	114
235	102
236	96
237	117
238	162
239	159
240	132
241	124
242	107
243	100
244	113
245	119
246	119
247	133
248	148
249	136
250	148
251	120
252	110
253	113
254	118
255	125
256	139
257	139
258	127
259	128
260	124
261	122
262	132
263	105
264	139
265	119
266	96
267	113
268	124
269	98
270	121
271	143
272	136
273	107
274	103
275	112
276	101
277	126
278	120
279	123
280	105
281	91
282	94
283	98
284	115
285	122
286	135
287	119
288	118
289	113
290	143
291	125
292	144
293	126
294	124
295	134
296	128
297	122
298	107
299	103
300	99
301	91
302	96
303	80
304	84
305	79
306	106
307	126
308	109
309	112
310	111
311	106
312	124
313	102
314	121
315	134
316	141
317	120
318	136
319	143
320	112
321	102
322	138
323	130
324	123
325	99
326	98
327	81
328	94
329	120
330	116
331	133
332	127
333	124
334	122
335	128
336	129
337	136
338	115
339	107
340	94
341	131
342	126
343	134
344	140
345	100
346	96
347	103
348	127
349	112
350	125
351	159
352	151
353	169
354	161
355	157
356	120
357	140
358	126
359	107
360	123
361	112
362	121
363	135
364	131
365	166
366	172
367	159
368	128
369	119
370	131
371	141
372	153
373	150
374	115
375	113
376	118
377	110
378	96
379	118
380	161
381	158
382	128
383	120
384	133
385	105
386	111
387	119
388	124
389	143
390	133
391	142
392	132
393	113
394	133
395	117
396	122
397	121
398	122
399	141
400	107
401	103
402	109
403	95
404	105
405	111
406	110
407	102
408	95
409	119
410	99
411	90
412	116
413	101
414	96
415	131
416	108
417	121
418	115
419	109
420	110
421	128
422	114
423	102
424	109
425	100
426	105
427	114
428	110
429	118
430	118
431	109
432	127
433	119
434	131
435	149
436	131
437	165
438	148
439	155
440	128
441	144
442	125
443	157
444	152
445	159
446	173
447	157
448	155
449	130
450	126
451	115
452	107
453	112
454	109
455	113
456	138
457	130
458	131
459	136
460	118
461	123
462	118
463	133
464	159
465	138
466	155
467	124
468	105
469	100
470	119
471	115
472	110
473	118
474	116
475	109
476	105
477	110
478	140
479	143
480	125
481	119
482	113
483	126
484	163
485	134
486	124
487	112
488	114
489	108
490	108
491	112
492	128
493	101
494	118
495	106
496	92
497	101
498	87
499	108
500	122
501	146
502	142
503	151
504	123
505	124
506	117
507	92
508	95
509	94
510	91
511	99
512	112
513	109
514	131
515	111
516	139
517	134
518	136
519	106
520	114
521	117
522	123
523	126
524	125
525	131
526	128
527	115
528	116
529	100
530	110
531	130
532	134
533	123
534	142
535	136
536	153
537	144
538	131
539	104
540	117
541	117
542	94
543	121
544	104
545	118
546	119
547	99
548	110
549	116
550	98
551	121
552	95
553	119
554	133
555	175
556	140
557	148
558	141
559	117
560	107
561	105
562	98
563	101
564	105
565	107
566	95
567	89
568	93
569	115
570	111
571	135
572	123
573	131
574	112
575	106
576	99
577	129
578	116
579	132
580	166
581	139
582	133
583	141
584	154
585	118
586	102
587	109
588	118
589	107
590	118
591	126
592	122
593	157
594	190
595	206
596	219
597	227
598	198
599	204
600	185
601	194
602	177
603	173
604	146
605	178
606	199
607	178
608	185
609	195
610	210
611	164
612	157
613	154
614	137
615	161
616	181
617	177
618	174
619	154
620	154
621	145
622	141
623	145
624	156
625	172
626	122
627	155
628	166
629	156
630	167
631	159
632	152
633	152
634	159
635	131
636	158
637	177
638	180
639	217
640	218
641	172
642	168
643	138
644	140
645	149
646	148
647	160
648	162
649	192
650	165
651	146
652	134
653	143
654	146
655	158
656	180
657	191
658	165
659	170
660	163
661	157
662	160
663	164
664	179
665	186
666	185
667	193
668	161
669	165
670	168
671	165
672	175
673	156
674	211
675	144
676	148
677	140
678	212
679	156
680	160
681	162
682	168
683	133
684	150
685	146
686	154
687	137
688	107
689	133
690	124
691	154
692	141
693	141
694	118
695	118
696	103
697	126
698	113
699	135
700	129
701	133
702	143
703	150
704	135
705	143
706	117
707	152
708	167
709	191
710	172
711	174
712	182
713	168
714	169
715	145
716	126
717	121
718	120
719	119
720	136
721	136
722	121
723	150
724	140
725	129
726	131
727	128
728	125
729	129
730	125
731	134
732	142
733	144
734	165
735	167
736	157
737	161
738	145
739	152
740	143
741	152
742	142
743	122
744	129
745	127
746	159
747	149
748	169
749	138
750	151
751	119
752	136
753	150
754	156
755	132
756	134
757	153
758	120
759	116
760	116
761	134
762	117
763	120
764	145
765	148
766	143
767	164
768	142
769	128
770	131
771	136
772	120
773	121
774	124
775	149
776	161
777	165
778	167
779	139
780	141
781	142
782	143
783	159
784	129
785	118
786	113
787	130
788	108
789	119
790	102
791	128
792	127
793	145
794	131
795	132
796	115
797	131
798	123
799	126
800	111
801	127
802	119
803	112
804	139
805	128
806	121
807	120
808	106
809	116
810	118
811	108
812	112
813	117
814	114
815	97
816	94
817	90
818	90
819	103
820	107
821	129
822	94
823	127
824	118
825	120
826	98
827	125
828	143
829	132
830	137
831	121
832	103
833	126
834	133
835	124
836	122
837	123
838	152
839	110
840	132
841	149
842	118
843	133
844	144
845	155
846	143
847	181
848	150
849	136
850	128
851	137
852	123
853	139
854	143
855	159
856	154
857	131
858	134
859	115
860	142
861	143
862	153
863	144
864	135
865	117
866	135
867	135
868	141
869	148
870	157
871	137
872	124
873	134
874	149
875	152
876	140
877	153
878	153
879	138
880	103
881	109
882	104
883	109
884	102
885	105
886	122
887	121
888	124
889	97
890	117
891	116
892	98
893	112
894	78
895	110
896	103
897	102
898	95
899	128
900	118
901	109
902	114
903	101
904	101
905	78
906	100
907	100
908	109
909	140
910	130
911	151
912	151
913	140
914	99
915	119
916	111
917	128
918	117
919	92
920	123
921	125
922	135
923	148
924	155
925	153
926	154
927	94
928	120
929	141
930	136
931	152
932	153
933	133
934	114
935	111
936	113
937	93
938	83
939	93
940	86
941	111
942	98
943	93
944	88
945	120
946	109
947	139
948	145
949	116
950	120
951	132
952	103
953	102
954	119
955	135
956	139
957	117
958	106
959	141
960	145
961	118
962	105
963	112
964	115
965	102
966	114
967	121
968	117
969	118
970	123
971	128
972	136
973	113
974	101
975	121
976	127
977	125
978	142
979	145
980	146
981	143
982	136
983	111
984	113
985	131
986	102
987	111
988	111
989	135
990	129
991	107
992	108
993	109
994	100
995	139
996	123
997	100
998	121
999	124
1000	109
1001	122
1002	136
1003	121
1004	126
1005	119
1006	126
1007	110
1008	127
1009	112
1010	106
1011	138
1012	136
1013	119
1014	130
1015	124
1016	105
1017	119
1018	112
1019	108
1020	117
1021	133
1022	113
1023	164
1024	117
1025	103
1026	134
1027	118
1028	91
