True coincidence factor calculation results.

Decay branch(es):
 Eu-152   EC  Sm-152 (13.5077 y) - 72.08%
Eu-152   B-  Gd-152 (13.5077 y) - 27.92%

Date: 28/02/2024
Time: 18:55:00

Calculation settings:
cp.xrays = true
cp.annihilation = true
cp.angular = true
cp.angle_optimize = false
cp.calc_full_eff = false
cp.calc_spectrum = true
cp.calc_coincidence = true
cp.calc_scattered = true
cp.calc_effc = false
cp.calc_electron_ttb = true
cp.threads_number = -1

DetectorType = SCINTILLATOR
DS_CrystalDiameter = 4 cm
DS_CrystalHeight = 4 cm
DS_CrystalFrontReflectorThickness = 0.1 cm
DS_CrystalSideReflectorThickness = 0.1 cm
DS_CrystalFrontCladdingThickness = 0.1 cm
DS_CrystalSideCladdingThickness = 0.1 cm
DS_DetectorFrontPackagingThickness = 0.2 cm
DS_DetectorSidePackagingThickness = 0.5 cm
DS_DetectorFrontCapThickness = 0.1 cm
DS_DetectorSideCapThickness = 0.1 cm
DS_DetectorMountingThickness = 3 cm

DS_nCrystalElements = 2
DS_ZCrystal[0] = 11
DS_ZCrystal[1] = 53
DS_FractionTypeCrystal = MASS
DS_FractionsCrystal[0] = 0.153373
DS_FractionsCrystal[1] = 0.846627
DS_RoCrystal = 3.667
DS_nCrystalCladdingElements = 1
DS_ZCrystalCladding[0] = 13
DS_FractionTypeCrystalCladding = MASS
DS_FractionsCrystalCladding[0] = 1
DS_RoCrystalCladding = 2.7
DS_nCrystalReflectorElements = 2
DS_ZCrystalReflector[0] = 8
DS_ZCrystalReflector[1] = 12
DS_FractionTypeReflector = MASS
DS_FractionsCrystalReflector[0] = 0.396964
DS_FractionsCrystalReflector[1] = 0.603036
DS_RoCrystalReflector = 3.58
DS_nDetectorCapElements = 2
DS_ZDetectorCap[0] = 1
DS_ZDetectorCap[1] = 6
DS_FractionTypeDetectorCap = MASS
DS_FractionsDetectorCap[0] = 0.078
DS_FractionsDetectorCap[1] = 0.922
DS_RoDetectorCap = 0.04
DS_nDetectorPackagingElements = 1
DS_ZDetectorPackaging[0] = 13
DS_FractionTypeDetectorPackaging = MASS
DS_FractionsDetectorPackaging[0] = 1
DS_RoDetectorPackaging = 2.7

SourceType = POINT
pdistance = 1 cm
prho = 0 cm


Number of simulated decays: 1000000

Results:
-----------------------------------------------------------------------------------
##	E, MeV	I	dI(%)	CF	dCF(%)	Eff	dEff(%)	Areas	AreasCoi
-----------------------------------------------------------------------------------
41	0.272410	6.3817e-06	25.0029	0.00000	0.00	0.000e+00	0.00	0.00	0.00
42	0.275420	3.4567e-04	2.3387	1.35000	29.50	7.811e-02	19.25	27.00	20.00
43	0.285980	9.8384e-05	16.2207	1.50000	76.98	4.574e-02	50.92	4.50	3.00
44	0.286500	1.3827e-05	21.1573	0.00000	0.00	0.000e+00	0.00	0.00	0.00
45	0.287100	8.1103e-06	8.5246	0.00000	0.00	0.000e+00	0.00	0.00	0.00
46	0.295939	4.4034e-03	0.9821	1.43830	8.49	7.676e-02	5.44	338.00	235.00
47	0.315100	3.9887e-04	2.6667	1.13889	32.58	5.140e-02	22.49	20.50	18.00
48	0.316130	1.0051e-04	5.0408	10.00000	228.04	4.975e-02	44.72	5.00	0.50
49	0.320100	2.0475e-05	5.2086	2.00000	244.95	4.884e-02	100.00	1.00	0.50
50	0.324830	6.8073e-04	2.7344	1.49296	21.82	7.786e-02	13.74	53.00	35.50
51	0.324914	4.9725e-05	4.8128	0.92857	56.08	1.307e-01	41.42	6.50	7.00
52	0.328764	3.4568e-05	6.1538	0.00000	0.00	0.000e+00	0.00	0.00	1.00
53	0.329410	1.2125e-03	2.0098	1.12500	17.18	5.938e-02	11.79	72.00	64.00
54	0.330580	9.3066e-05	11.4349	1.00000	57.74	6.447e-02	40.82	6.00	6.00
55	0.340460	2.6590e-04	3.0239	1.17241	36.24	6.393e-02	24.25	17.00	14.50
56	0.344278	2.6591e-01	0.6000	1.05196	1.12	6.102e-02	0.79	16226.00	15424.50
57	0.345540	9.8118e-05	4.8928	5.00000	109.54	5.096e-02	44.72	5.00	1.00
58	0.348752	1.7018e-05	9.3827	1.00000	141.42	5.876e-02	100.00	1.00	1.00
59	0.351660	1.0636e-04	7.5000	0.75000	76.38	2.821e-02	57.74	3.00	4.00
60	0.354160	9.5728e-06	11.1111	0.50000	122.47	1.045e-01	100.00	1.00	2.00
61	0.357260	6.0892e-05	6.9972	1.50000	91.29	4.927e-02	57.74	3.00	2.00
62	0.358480	1.6486e-05	8.0734	1.00000	100.00	1.213e-01	70.71	2.00	2.00
63	0.367789	8.5942e-03	0.4641	1.15122	6.75	5.492e-02	4.60	472.00	410.00
64	0.378150	2.3665e-06	23.5986	0.00000	0.00	0.000e+00	0.00	0.00	0.00
65	0.385610	5.5574e-05	4.3229	1.50000	91.29	5.398e-02	57.74	3.00	2.00
66	0.387900	2.9250e-05	9.0909	0.00000	0.00	0.000e+00	0.00	0.00	1.00
67	0.391190	1.4093e-05	3.0426	1.00000	141.42	7.096e-02	100.00	1.00	1.00
68	0.397750	3.7226e-06	15.7189	0.00000	0.00	0.000e+00	0.00	0.00	0.00
69	0.401290	6.3817e-06	6.6775	0.00000	0.00	0.000e+00	0.00	0.00	0.00
70	0.411116	2.2371e-02	0.3090	1.11368	4.37	4.948e-02	3.01	1107.00	994.00
71	0.416020	1.0875e-03	1.7531	1.53125	22.73	4.506e-02	14.29	49.00	32.00
72	0.423450	2.9781e-05	7.1529	1.00000	141.42	3.358e-02	100.00	1.00	1.00
73	0.440860	6.2489e-05	6.8085	3.00000	244.95	2.400e-02	100.00	1.50	0.50
74	0.443961	2.8266e-02	0.4729	1.23633	4.32	4.238e-02	2.89	1198.00	969.00
75	0.444010	2.9781e-03	3.5915	1.25843	14.20	3.761e-02	9.45	112.00	89.00
76	0.464280	4.5204e-06	41.1782	0.50000	244.95	1.106e-01	223.61	0.50	1.00
77	0.476420	1.7018e-05	18.7538	1.33333	122.47	1.175e-01	70.71	2.00	1.50
78	0.482330	2.4729e-04	3.2481	1.83333	50.75	4.448e-02	30.15	11.00	6.00
79	0.482400	2.3400e-05	4.5455	0.00000	0.00	0.000e+00	0.00	0.00	0.00
