SHIFR=
TLIVE=100.0
TREAL=100.0
SPECTRTXT=8192
1	47
2	62
3	55
4	70
5	57
6	70
7	63
8	74
9	71
10	71
11	86
12	90
13	101
14	111
15	115
16	154
17	227
18	493
19	862
20	1084
21	850
22	488
23	217
24	163
25	197
26	448
27	864
28	1347
29	2208
30	3109
31	3471
32	2671
33	1326
34	440
35	226
36	243
37	225
38	218
39	212
40	153
41	114
42	130
43	358
44	545
45	706
46	575
47	456
48	347
49	281
50	226
51	191
52	107
53	82
54	64
55	47
56	57
57	60
58	49
59	58
60	55
61	62
62	52
63	45
64	67
65	40
66	42
67	46
68	45
69	52
70	56
71	52
72	41
73	47
74	56
75	66
76	59
77	54
78	35
79	56
80	58
81	53
82	65
83	57
84	55
85	72
86	79
87	77
88	78
89	91
90	83
91	85
92	81
93	102
94	116
95	141
96	199
97	202
98	252
99	302
100	343
101	401
102	457
103	475
104	535
105	581
106	864
107	4811
108	11040
109	12299
110	19014
111	7923
112	656
113	123
114	98
115	181
116	239
117	296
118	379
119	277
120	175
121	190
122	225
123	1120
124	3880
125	4982
126	1913
127	1008
128	1950
129	825
130	114
131	57
132	71
133	103
134	89
135	65
136	69
137	69
138	55
139	48
140	35
141	33
142	30
143	43
144	48
145	48
146	45
147	47
148	40
149	36
150	44
151	47
152	45
153	52
154	53
155	41
156	45
157	33
158	38
159	37
160	53
161	58
162	50
163	48
164	44
165	33
166	45
167	46
168	42
169	44
170	41
171	61
172	57
173	46
174	61
175	62
176	43
177	45
178	57
179	54
180	45
181	53
182	52
183	46
184	43
185	53
186	54
187	56
188	54
189	47
190	57
191	46
192	61
193	50
194	38
195	44
196	54
197	48
198	48
199	48
200	42
201	64
202	54
203	49
204	52
205	55
206	46
207	50
208	34
209	37
210	46
211	54
212	48
213	31
214	29
215	56
216	52
217	34
218	36
219	53
220	51
221	42
222	39
223	42
224	56
225	45
226	47
227	60
228	53
229	46
230	57
231	42
232	52
233	61
234	38
235	58
236	55
237	57
238	69
239	70
240	65
241	79
242	111
243	130
244	165
245	128
246	94
247	75
248	70
249	72
250	79
251	82
252	105
253	210
254	343
255	415
256	352
257	182
258	125
259	76
260	56
261	67
262	71
263	46
264	55
265	65
266	66
267	63
268	73
269	78
270	56
271	68
272	65
273	75
274	69
275	66
276	74
277	76
278	81
279	79
280	88
281	75
282	73
283	79
284	69
285	73
286	83
287	69
288	74
289	73
290	80
291	75
292	77
293	74
294	77
295	77
296	73
297	81
298	70
299	74
300	65
301	83
302	96
303	86
304	94
305	95
306	84
307	95
308	75
309	93
310	106
311	114
312	96
313	113
314	124
315	97
316	87
317	115
318	109
319	112
320	106
321	119
322	106
323	115
324	138
325	126
326	137
327	128
328	124
329	118
330	177
331	1644
332	9852
333	18681
334	9933
335	1507
336	94
337	24
338	33
339	32
340	36
341	45
342	27
343	29
344	39
345	29
346	28
347	41
348	32
349	42
350	43
351	48
352	48
353	50
354	42
355	29
356	40
357	33
358	36
359	35
360	42
361	38
362	41
363	38
364	31
365	24
366	28
367	40
368	36
369	34
370	40
371	28
372	44
373	40
374	35
375	35
376	27
377	35
378	51
379	47
380	32
381	32
382	36
383	33
384	46
385	41
386	38
387	36
388	45
389	37
390	44
391	41
392	34
393	52
394	37
395	34
396	39
397	36
398	24
399	26
400	48
401	39
402	49
403	38
404	49
405	44
406	39
407	38
408	33
409	35
410	32
411	49
412	46
413	29
414	48
415	49
416	44
417	46
418	45
419	45
420	55
421	43
422	33
423	37
424	28
425	30
426	36
427	35
428	41
429	44
430	42
431	59
432	50
433	48
434	42
435	34
436	46
437	40
438	45
439	44
440	45
441	38
442	43
443	36
444	43
445	34
