SHIFR=
TLIVE=100.0
TREAL=100.0
SPECTRTXT=8192
1	18
2	28
3	23
4	35
5	24
6	31
7	35
8	27
9	37
10	35
11	31
12	34
13	26
14	28
15	23
16	35
17	25
18	21
19	26
20	27
21	24
22	29
23	32
24	31
25	47
26	29
27	30
28	33
29	31
30	25
31	30
32	37
33	45
34	34
35	41
36	31
37	33
38	32
39	40
40	34
41	34
42	37
43	32
44	44
45	33
46	29
47	21
48	34
49	34
50	26
51	38
52	18
53	37
54	26
55	35
56	35
57	31
58	26
59	43
60	30
61	36
62	33
63	27
64	30
65	41
66	36
67	22
68	38
69	36
70	35
71	30
72	36
73	47
74	37
75	33
76	37
77	24
78	26
79	37
80	39
81	30
82	44
83	35
84	28
85	29
86	31
87	30
88	31
89	24
90	31
91	26
92	31
93	32
94	33
95	40
96	31
97	31
98	20
99	28
100	28
101	26
102	38
103	24
104	20
105	26
106	21
107	22
108	24
109	25
110	34
111	30
112	30
113	29
114	34
115	35
116	23
117	27
118	33
119	24
120	20
121	38
122	26
123	39
124	39
125	34
126	25
127	29
128	38
129	27
130	37
131	28
132	26
133	32
134	27
135	28
136	30
137	21
138	32
139	24
140	25
141	21
142	35
143	40
144	38
145	27
146	29
147	33
148	23
149	21
150	30
151	33
152	32
153	29
154	32
155	27
156	24
157	28
158	30
159	25
160	31
161	34
162	26
163	33
164	24
165	27
166	22
167	34
168	37
169	32
170	37
171	44
172	35
173	41
174	29
175	41
176	31
177	27
178	34
179	20
180	25
181	26
182	20
183	28
184	34
185	33
186	30
187	27
188	35
189	28
190	33
191	38
192	32
193	32
194	45
195	34
196	23
197	29
198	39
199	34
200	33
201	30
202	22
203	24
204	32
205	31
206	30
207	29
208	36
209	25
210	31
211	41
212	45
213	36
214	19
215	20
216	32
217	17
218	35
219	21
220	35
221	33
222	27
223	25
224	35
225	25
226	25
227	35
228	27
229	20
230	28
231	16
232	24
233	32
234	22
235	26
236	24
237	21
238	29
239	39
240	28
241	35
242	21
243	26
244	31
245	32
246	33
247	26
248	25
249	25
250	22
251	26
252	28
253	31
254	38
255	38
256	35
257	27
258	37
259	17
260	24
261	34
262	36
263	32
264	39
265	30
266	21
267	29
268	23
269	28
270	21
271	17
272	22
273	22
274	29
275	29
276	30
277	30
278	34
279	36
280	35
281	37
282	26
